"date","site_code","grab_sample","var","var_category","val","ms_status","ms_interp","val_err"
2022-08-24,"LECO",0,"discharge","discharge",70.19590625,0,0,3.66981372247514e-05
2022-08-25,"LECO",0,"discharge","discharge",65.6371111111111,0,0,2.63956569654983e-05
2022-08-26,"LECO",0,"discharge","discharge",67.7092152777778,0,0,5.88801392069178e-05
2022-08-27,"LECO",0,"discharge","discharge",62.6421944444444,0,0,2.34211101786732e-05
2022-08-28,"LECO",0,"discharge","discharge",60.5925138888889,0,0,6.01960700835129e-05
2022-08-29,"LECO",0,"discharge","discharge",55.6898645833333,0,0,2.48719864675857e-05
2022-08-30,"LECO",0,"discharge","discharge",51.4267465277778,0,0,2.52830708105257e-05
2022-08-31,"LECO",0,"discharge","discharge",48.5054409722222,0,0,5.34152133123268e-05
2022-09-01,"LECO",0,"discharge","discharge",38.8771909722222,0,0,2.15108592044174e-05
2022-09-02,"LECO",0,"discharge","discharge",36.1667951388889,0,0,2.78160197549438e-05
2022-09-03,"LECO",0,"discharge","discharge",35.6207013888889,0,0,3.40915751844182e-05
2022-09-04,"LECO",0,"discharge","discharge",33.9497986111111,0,0,2.97023626839832e-05
2022-09-05,"LECO",0,"discharge","discharge",88.6522777777778,0,0,0.00149365703595999
2022-09-06,"LECO",0,"discharge","discharge",170.489552083333,0,0,0.000927742340876311
2022-09-07,"LECO",0,"discharge","discharge",154.366670138889,0,0,0.00096480458060789
2022-09-08,"LECO",0,"discharge","discharge",308.122614583333,0,0,0.00207793597427919
2022-09-09,"LECO",0,"discharge","discharge",137.973013888889,0,0,0.00035080272492376
2022-09-10,"LECO",0,"discharge","discharge",117.267392361111,0,0,0.000245426117196094
2022-09-11,"LECO",0,"discharge","discharge",113.789100694444,0,0,0.00013743785862402
2022-09-12,"LECO",0,"discharge","discharge",123.503701388889,0,0,0.000145588192409023
2022-09-13,"LECO",0,"discharge","discharge",97.6994583333333,0,0,0.000201256068342184
2022-09-14,"LECO",0,"discharge","discharge",72.0437048611111,0,0,8.75643299586181e-05
2022-09-15,"LECO",0,"discharge","discharge",56.6482569444444,0,0,6.36334286304877e-05
2022-09-16,"LECO",0,"discharge","discharge",46.8920833333333,0,0,4.43561996332765e-05
2022-09-17,"LECO",0,"discharge","discharge",40.6428819444444,0,0,2.93997596206097e-05
2022-09-18,"LECO",0,"discharge","discharge",35.1348854166667,0,0,3.20938536452408e-05
2022-09-19,"LECO",0,"discharge","discharge",30.7167986111111,0,0,1.73006339331433e-05
2022-09-20,"LECO",0,"discharge","discharge",30.1118541666667,0,0,2.30934119663393e-05
2022-09-21,"LECO",0,"discharge","discharge",25.6249409722222,0,0,2.38213603847859e-05
2022-09-22,"LECO",0,"discharge","discharge",24.5457222222222,0,0,3.14690831795153e-05
2022-09-23,"LECO",0,"discharge","discharge",17.899875,0,0,5.80767925318365e-05
2022-09-24,"LECO",0,"discharge","discharge",13.8635659722222,0,0,7.82211031069411e-06
2022-09-25,"LECO",0,"discharge","discharge",14.2342430555556,0,0,9.56983754598462e-06
2022-09-26,"LECO",0,"discharge","discharge",15.9595416666667,0,0,5.51307415927289e-05
2022-09-27,"LECO",0,"discharge","discharge",8.42392708333333,0,0,1.67206345285906e-05
2022-09-28,"LECO",0,"discharge","discharge",5.32760763888889,0,0,7.48529710294963e-06
2022-09-29,"LECO",0,"discharge","discharge",4.07470833333333,0,0,8.53562933444396e-06
2022-09-30,"LECO",0,"discharge","discharge",4.41255208333333,0,0,9.18812720280942e-06
2021-09-30,"LEWI",0,"discharge","discharge",52.3775555555556,0,0,0.000123483042022755
2021-10-01,"LEWI",0,"discharge","discharge",15.4220833333333,0,0,2.52739701502281e-05
2021-10-02,"LEWI",0,"discharge","discharge",15.0687743055556,0,0,2.24308601035139e-05
2021-10-03,"LEWI",0,"discharge","discharge",14.3347291666667,0,0,5.26075971595496e-06
2021-10-04,"LEWI",0,"discharge","discharge",14.2898472222222,0,0,1.96088062968351e-05
2021-10-05,"LEWI",0,"discharge","discharge",15.40596875,0,0,3.00589748613698e-05
2021-10-06,"LEWI",0,"discharge","discharge",15.0216041666667,0,0,1.98782794369827e-05
2021-10-07,"LEWI",0,"discharge","discharge",14.8466875,0,0,2.60114847290302e-05
2021-10-08,"LEWI",0,"discharge","discharge",15.1544652777778,0,0,2.56366372946135e-05
2021-10-09,"LEWI",0,"discharge","discharge",14.7424618055556,0,0,1.92829687188262e-05
2021-10-10,"LEWI",0,"discharge","discharge",15.0384756944444,0,0,8.12625874436281e-06
2021-10-11,"LEWI",0,"discharge","discharge",15.0797673611111,0,0,2.4924249712565e-06
2021-10-12,"LEWI",0,"discharge","discharge",15.4949305555556,0,0,1.83402828647564e-05
2021-10-13,"LEWI",0,"discharge","discharge",16.2065659722222,0,0,2.70409993780689e-05
2021-10-14,"LEWI",0,"discharge","discharge",16.3039930555556,0,0,1.80665768959438e-05
2021-10-15,"LEWI",0,"discharge","discharge",16.5915763888889,0,0,3.30891565584224e-05
2021-10-16,"LEWI",0,"discharge","discharge",17.4575520833333,0,0,3.50569360518825e-05
2021-10-17,"LEWI",0,"discharge","discharge",17.9815590277778,0,0,3.39167001514772e-06
2021-10-18,"LEWI",0,"discharge","discharge",18.7938715277778,0,0,2.46133743358041e-05
2021-10-19,"LEWI",0,"discharge","discharge",18.7309444444444,0,0,2.61162268969503e-05
2021-10-20,"LEWI",0,"discharge","discharge",18.1469236111111,0,0,3.09941190906859e-05
2021-10-21,"LEWI",0,"discharge","discharge",17.7954097222222,0,0,2.976685323403e-05
2021-10-22,"LEWI",0,"discharge","discharge",17.6662534722222,0,0,2.7625166747405e-05
2021-10-23,"LEWI",0,"discharge","discharge",17.8002013888889,0,0,2.48797590987902e-05
2021-10-24,"LEWI",0,"discharge","discharge",17.6275833333333,0,0,2.4487927839854e-05
2021-10-25,"LEWI",0,"discharge","discharge",17.50353125,0,0,2.44342386416501e-05
2021-10-26,"LEWI",0,"discharge","discharge",18.8374826388889,0,0,3.72234200325158e-05
2021-10-27,"LEWI",0,"discharge","discharge",17.6311666666667,0,0,2.60306244051688e-05
2021-10-28,"LEWI",0,"discharge","discharge",18.1517534722222,0,0,3.23466970212991e-05
2021-10-29,"LEWI",0,"discharge","discharge",23.3967222222222,0,0,0.000127107039549316
2021-10-30,"LEWI",0,"discharge","discharge",22.5437083333333,0,0,3.35016838945942e-05
2021-10-31,"LEWI",0,"discharge","discharge",20.1378194444444,0,0,6.46102435254037e-06
2021-11-01,"LEWI",0,"discharge","discharge",20.0969513888889,0,0,2.48165442962697e-05
2021-11-02,"LEWI",0,"discharge","discharge",20.4543958333333,0,0,2.27611475378084e-05
2021-11-03,"LEWI",0,"discharge","discharge",20.4419618055556,0,0,4.45908776970457e-06
2021-11-04,"LEWI",0,"discharge","discharge",21.4099444444444,0,0,3.48512277241696e-05
2021-11-05,"LEWI",0,"discharge","discharge",20.5780277777778,0,0,2.32007031657855e-05
2021-11-06,"LEWI",0,"discharge","discharge",20.3394340277778,0,0,2.64379851689842e-05
2021-11-07,"LEWI",0,"discharge","discharge",19.6952847222222,0,0,1.75448847962459e-06
2021-11-08,"LEWI",0,"discharge","discharge",20.1896770833333,0,0,2.25893368985565e-05
2021-11-09,"LEWI",0,"discharge","discharge",19.7911840277778,0,0,2.58560494501345e-05
2021-11-10,"LEWI",0,"discharge","discharge",19.6446180555556,0,0,3.12022134440356e-05
2021-11-11,"LEWI",0,"discharge","discharge",19.2164479166667,0,0,2.44523122266886e-05
2021-11-12,"LEWI",0,"discharge","discharge",22.0242222222222,0,0,3.86120329846716e-05
2021-11-13,"LEWI",0,"discharge","discharge",22.5392083333333,0,0,1.93883575726612e-05
2021-11-14,"LEWI",0,"discharge","discharge",22.8189618055556,0,0,2.05482143007633e-05
2021-11-15,"LEWI",0,"discharge","discharge",22.61634375,0,0,2.47046831918335e-05
2021-11-16,"LEWI",0,"discharge","discharge",22.6418159722222,0,0,3.18237082539523e-05
2021-11-17,"LEWI",0,"discharge","discharge",22.2214652777778,0,0,2.34499938591322e-05
2021-11-18,"LEWI",0,"discharge","discharge",22.037125,0,0,3.05219826731418e-05
2021-11-19,"LEWI",0,"discharge","discharge",21.6823888888889,0,0,3.23673613518742e-05
2021-11-20,"LEWI",0,"discharge","discharge",21.4098090277778,0,0,2.45840849844332e-05
2021-11-21,"LEWI",0,"discharge","discharge",21.59434375,0,0,2.26052096375411e-05
2021-11-22,"LEWI",0,"discharge","discharge",21.3600833333333,0,0,2.02713667445494e-05
2021-11-23,"LEWI",0,"discharge","discharge",21.8656666666667,0,0,2.14698164612323e-05
2021-11-24,"LEWI",0,"discharge","discharge",22.6104583333333,0,0,2.80898725322362e-05
2021-11-25,"LEWI",0,"discharge","discharge",22.0331180555556,0,0,2.4541068043448e-05
2021-11-26,"LEWI",0,"discharge","discharge",20.9576041666667,0,0,2.28228472134065e-06
2021-11-27,"LEWI",0,"discharge","discharge",21.7632083333333,0,0,2.30253712023486e-05
2021-11-28,"LEWI",0,"discharge","discharge",21.1901076388889,0,0,3.06284701996345e-06
2021-11-29,"LEWI",0,"discharge","discharge",21.2608715277778,0,0,0.00246823402443036
2021-11-30,"LEWI",0,"discharge","discharge",21.7785208333333,0,0,2.92269106589941e-05
2021-12-01,"LEWI",0,"discharge","discharge",21.4583055555556,0,0,2.38570229505562e-05
2021-12-02,"LEWI",0,"discharge","discharge",21.4134444444444,0,0,2.93970105509036e-05
2021-12-03,"LEWI",0,"discharge","discharge",20.5991423611111,0,0,2.32968451871338e-05
2021-12-04,"LEWI",0,"discharge","discharge",20.5596354166667,0,0,2.26118472844228e-05
2021-12-05,"LEWI",0,"discharge","discharge",20.3229375,0,0,1.27769457046972e-05
2021-12-06,"LEWI",0,"discharge","discharge",20.4826805555556,0,0,2.17435109543458e-05
2021-12-07,"LEWI",0,"discharge","discharge",20.6845763888889,0,0,2.95462051653363e-05
2021-12-08,"LEWI",0,"discharge","discharge",20.4039548611111,0,0,2.18310446303516e-05
2021-12-09,"LEWI",0,"discharge","discharge",20.8272534722222,0,0,2.93796245034389e-05
2021-12-10,"LEWI",0,"discharge","discharge",20.2853020833333,0,0,2.13581919622985e-05
2021-12-11,"LEWI",0,"discharge","discharge",20.4171423611111,0,0,2.89364029540992e-05
2021-12-12,"LEWI",0,"discharge","discharge",19.8005520833333,0,0,3.30849240651597e-06
2021-12-13,"LEWI",0,"discharge","discharge",20.6928229166667,0,0,2.29339422862763e-05
2021-12-14,"LEWI",0,"discharge","discharge",21.6518888888889,0,0,2.82863551007238e-05
2021-12-15,"LEWI",0,"discharge","discharge",20.5094930555556,0,0,2.44969571632867e-05
2021-12-16,"LEWI",0,"discharge","discharge",20.6299340277778,0,0,3.22467732015606e-05
2021-12-17,"LEWI",0,"discharge","discharge",19.8838576388889,0,0,2.15902575584671e-05
2021-12-18,"LEWI",0,"discharge","discharge",19.4868020833333,0,0,2.25551659303958e-05
2021-12-19,"LEWI",0,"discharge","discharge",19.0913368055556,0,0,1.58160419544955e-06
2021-12-20,"LEWI",0,"discharge","discharge",19.7085555555556,0,0,2.02453212684792e-05
2021-12-21,"LEWI",0,"discharge","discharge",20.3542777777778,0,0,2.91366632557925e-05
2021-12-22,"LEWI",0,"discharge","discharge",20.0440381944444,0,0,2.01525563295079e-05
2021-12-23,"LEWI",0,"discharge","discharge",19.9411041666667,0,0,2.70576283581463e-05
2021-12-24,"LEWI",0,"discharge","discharge",19.6942569444444,0,0,3.84539033532878e-06
2021-12-25,"LEWI",0,"discharge","discharge",19.1198888888889,0,0,2.87937759808227e-06
2021-12-26,"LEWI",0,"discharge","discharge",19.9333680555556,0,0,1.95939366753744e-05
2021-12-27,"LEWI",0,"discharge","discharge",19.2211840277778,0,0,1.80972983997189e-05
2021-12-28,"LEWI",0,"discharge","discharge",19.5712256944444,0,0,2.1589883595972e-05
2021-12-29,"LEWI",0,"discharge","discharge",19.3807118055556,0,0,2.65664001768559e-05
2021-12-30,"LEWI",0,"discharge","discharge",19.4522152777778,0,0,2.03375577247949e-05
2021-12-31,"LEWI",0,"discharge","discharge",18.3794652777778,0,0,2.14396666150748e-05
2022-01-01,"LEWI",0,"discharge","discharge",18.3901944444444,0,0,1.46645565564759e-05
2022-01-02,"LEWI",0,"discharge","discharge",19.6630347222222,0,0,1.82984271804322e-05
2022-01-03,"LEWI",0,"discharge","discharge",19.4516805555556,0,0,2.45888974233878e-05
2022-01-04,"LEWI",0,"discharge","discharge",19.2534826388889,0,0,1.84122819672181e-05
2022-01-05,"LEWI",0,"discharge","discharge",19.6684513888889,0,0,2.92526551645255e-05
2022-01-06,"LEWI",0,"discharge","discharge",19.5370243055556,0,0,2.90960332699583e-05
2022-01-07,"LEWI",0,"discharge","discharge",19.6689166666667,0,0,2.36120435446061e-05
2022-01-08,"LEWI",0,"discharge","discharge",18.6406979166667,0,0,2.74653287090978e-05
2022-01-09,"LEWI",0,"discharge","discharge",18.7150069444444,0,0,7.6009950494661e-06
2022-01-10,"LEWI",0,"discharge","discharge",19.2846458333333,0,0,2.04183174707436e-05
2022-01-11,"LEWI",0,"discharge","discharge",18.7630729166667,0,0,3.57781150173327e-05
2022-01-12,"LEWI",0,"discharge","discharge",19.0091701388889,0,0,2.88919928047167e-05
2022-01-13,"LEWI",0,"discharge","discharge",19.5887013888889,0,0,2.60663919165993e-05
2022-01-14,"LEWI",0,"discharge","discharge",19.1225104166667,0,0,2.93966245431641e-05
2022-01-15,"LEWI",0,"discharge","discharge",19.2580347222222,0,0,3.56476380981874e-05
2022-01-16,"LEWI",0,"discharge","discharge",17.1695486111111,0,0,2.24922742469861e-05
2022-01-17,"LEWI",0,"discharge","discharge",15.8754270833333,0,0,5.70157337653016e-05
2022-01-18,"LEWI",0,"discharge","discharge",18.6217256944444,0,0,1.49755257092883e-05
2022-01-19,"LEWI",0,"discharge","discharge",19.2571666666667,0,0,1.6391730553761e-05
2022-01-20,"LEWI",0,"discharge","discharge",21.2267048611111,0,0,2.75682059743026e-05
2022-01-21,"LEWI",0,"discharge","discharge",19.9294791666667,0,0,3.34006962508543e-05
2022-01-22,"LEWI",0,"discharge","discharge",18.5470069444444,0,0,1.92177003796901e-05
2022-01-23,"LEWI",0,"discharge","discharge",19.2858541666667,0,0,1.19466453389935e-05
2022-01-24,"LEWI",0,"discharge","discharge",19.6518819444444,0,0,1.78598454148358e-05
2022-01-25,"LEWI",0,"discharge","discharge",19.9325069444444,0,0,3.02577873819861e-05
2022-01-26,"LEWI",0,"discharge","discharge",19.0336388888889,0,0,3.9991032126473e-05
2022-01-27,"LEWI",0,"discharge","discharge",18.9273055555556,0,0,3.42121838566771e-05
2022-01-28,"LEWI",0,"discharge","discharge",19.2435416666667,0,0,2.0475778797323e-05
2022-01-29,"LEWI",0,"discharge","discharge",19.3108090277778,0,0,3.022597347896e-05
2022-01-30,"LEWI",0,"discharge","discharge",17.7531215277778,0,0,2.06657902031133e-05
2022-01-31,"LEWI",0,"discharge","discharge",18.4284895833333,0,0,2.31587789343977e-05
2022-02-01,"LEWI",0,"discharge","discharge",18.3619548611111,0,0,3.3174376345233e-05
2022-02-02,"LEWI",0,"discharge","discharge",18.5713055555556,0,0,2.45422002994248e-05
2022-02-03,"LEWI",0,"discharge","discharge",21.127625,0,0,4.47831720838419e-05
2022-02-04,"LEWI",0,"discharge","discharge",43.2446145833333,0,0,0.000392499946017001
2022-02-05,"LEWI",0,"discharge","discharge",60.6375243055556,0,0,8.00570623472388e-05
2022-02-06,"LEWI",0,"discharge","discharge",53.4248298611111,0,0,7.72703840250449e-05
2022-02-07,"LEWI",0,"discharge","discharge",49.6686354166667,0,0,6.23155034411092e-05
2022-02-08,"LEWI",0,"discharge","discharge",47.4245763888889,0,0,6.74217197025252e-05
2022-02-09,"LEWI",0,"discharge","discharge",44.9679895833333,0,0,8.52414023347586e-05
2022-02-10,"LEWI",0,"discharge","discharge",42.10503125,0,0,5.73423068554341e-05
2022-02-11,"LEWI",0,"discharge","discharge",42.7564722222222,0,0,8.12312130915272e-05
2022-02-12,"LEWI",0,"discharge","discharge",41.5628333333333,0,0,7.89753381028219e-05
2022-02-13,"LEWI",0,"discharge","discharge",39.8222916666667,0,0,1.6361063291787e-05
2022-02-14,"LEWI",0,"discharge","discharge",40.9146354166667,0,0,0.000102029628068189
2022-02-15,"LEWI",0,"discharge","discharge",39.1836111111111,0,0,0.000130976739175502
2022-02-16,"LEWI",0,"discharge","discharge",40.2654722222222,0,0,7.40462117415904e-05
2022-02-17,"LEWI",0,"discharge","discharge",37.9322152777778,0,0,5.64267581239589e-05
2022-02-18,"LEWI",0,"discharge","discharge",36.6400590277778,0,0,7.74956146041207e-05
2022-02-19,"LEWI",0,"discharge","discharge",36.5045277777778,0,0,1.55941358452518e-05
2022-02-20,"LEWI",0,"discharge","discharge",41.3423576388889,0,0,0.000119115122778461
2022-02-21,"LEWI",0,"discharge","discharge",41.3631631944444,0,0,2.73674009745873e-05
2022-02-22,"LEWI",0,"discharge","discharge",39.5238784722222,0,0,5.32194888781967e-05
2022-02-23,"LEWI",0,"discharge","discharge",38.0399861111111,0,0,6.64339797366365e-05
2022-02-24,"LEWI",0,"discharge","discharge",38.1728125,0,0,6.16400617373348e-05
2022-02-25,"LEWI",0,"discharge","discharge",42.5997465277778,0,0,7.72037996379036e-05
2022-02-26,"LEWI",0,"discharge","discharge",39.4731145833333,0,0,5.33855258016653e-05
2022-02-27,"LEWI",0,"discharge","discharge",36.7932465277778,0,0,5.17427775502969e-05
2022-02-28,"LEWI",0,"discharge","discharge",35.8149930555556,0,0,4.96457072818248e-05
2022-03-01,"LEWI",0,"discharge","discharge",37.2019166666667,0,0,6.6432423364671e-05
2022-03-02,"LEWI",0,"discharge","discharge",35.2066111111111,0,0,5.38976121849483e-05
2022-03-03,"LEWI",0,"discharge","discharge",35.2255798611111,0,0,6.71876434060275e-05
2022-03-04,"LEWI",0,"discharge","discharge",35.9326944444444,0,0,5.5142808656003e-05
2022-03-05,"LEWI",0,"discharge","discharge",35.4959791666667,0,0,6.51012501945134e-05
2022-03-06,"LEWI",0,"discharge","discharge",32.2756284722222,0,0,1.52663551949841e-05
2022-03-07,"LEWI",0,"discharge","discharge",32.4256631944444,0,0,0.0013640455359612
2022-03-08,"LEWI",0,"discharge","discharge",32.1882916666667,0,0,5.3027169461945e-05
2022-03-09,"LEWI",0,"discharge","discharge",35.7707986111111,0,0,8.25185100178967e-05
2022-03-10,"LEWI",0,"discharge","discharge",35.1100486111111,0,0,0.00150326654606155
2022-03-11,"LEWI",0,"discharge","discharge",32.9242013888889,0,0,4.93085400675457e-05
2022-03-12,"LEWI",0,"discharge","discharge",34.1846076388889,0,0,5.90228357794661e-05
2022-03-13,"LEWI",0,"discharge","discharge",33.88628125,0,0,7.27816462196495e-05
2022-03-14,"LEWI",0,"discharge","discharge",33.4615659722222,0,0,4.76820994923575e-05
2022-03-15,"LEWI",0,"discharge","discharge",33.0812222222222,0,0,6.35230499722259e-05
2022-03-16,"LEWI",0,"discharge","discharge",31.6163333333333,0,0,4.54044698438816e-05
2022-03-17,"LEWI",0,"discharge","discharge",30.5505,0,0,4.43005448307245e-05
2022-03-18,"LEWI",0,"discharge","discharge",30.3525625,0,0,6.24994245860739e-05
2022-03-19,"LEWI",0,"discharge","discharge",27.8681875,0,0,5.28006769199366e-05
2022-03-20,"LEWI",0,"discharge","discharge",25.5406076388889,0,0,8.87129805242334e-06
2022-03-21,"LEWI",0,"discharge","discharge",25.9739930555556,0,0,4.43401047752818e-05
2022-03-22,"LEWI",0,"discharge","discharge",25.4558159722222,0,0,6.37055842316429e-05
2022-03-23,"LEWI",0,"discharge","discharge",27.0068645833333,0,0,7.20978532784725e-05
2022-03-24,"LEWI",0,"discharge","discharge",25.9285972222222,0,0,0.00104816695957811
2022-03-25,"LEWI",0,"discharge","discharge",23.8574513888889,0,0,6.096377018238e-05
2022-03-26,"LEWI",0,"discharge","discharge",22.8470590277778,0,0,4.54290999137807e-05
2022-03-27,"LEWI",0,"discharge","discharge",23.3792604166667,0,0,5.06840024346345e-05
2022-03-28,"LEWI",0,"discharge","discharge",23.6440798611111,0,0,4.29424436472504e-05
2022-03-29,"LEWI",0,"discharge","discharge",23.8028506944444,0,0,5.44467751416298e-05
2022-03-30,"LEWI",0,"discharge","discharge",23.9146111111111,0,0,5.90550019188586e-05
2022-03-31,"LEWI",0,"discharge","discharge",22.31584375,0,0,4.45042279207436e-05
2022-04-01,"LEWI",0,"discharge","discharge",25.8530104166667,0,0,7.5412011216848e-05
2022-04-02,"LEWI",0,"discharge","discharge",23.0192291666667,0,0,4.4981053544677e-05
2022-04-03,"LEWI",0,"discharge","discharge",22.0328576388889,0,0,3.57834977888231e-05
2022-04-04,"LEWI",0,"discharge","discharge",21.67034375,0,0,4.07742085934133e-05
2022-04-05,"LEWI",0,"discharge","discharge",21.7647465277778,0,0,4.11574601392364e-05
2022-04-06,"LEWI",0,"discharge","discharge",34.7021180555556,0,0,8.49257130028492e-05
2022-04-07,"LEWI",0,"discharge","discharge",39.9871458333333,0,0,0.000151066465319629
2022-04-08,"LEWI",0,"discharge","discharge",50.0910798611111,0,0,4.73007462088452e-05
2022-04-09,"LEWI",0,"discharge","discharge",47.1697951388889,0,0,1.88814942989461e-05
2022-04-10,"LEWI",0,"discharge","discharge",44.3566215277778,0,0,2.33016518733916e-05
2022-04-11,"LEWI",0,"discharge","discharge",42.5318055555556,0,0,5.55744345659889e-05
2022-04-12,"LEWI",0,"discharge","discharge",39.4202881944444,0,0,5.19800360108343e-05
2022-04-13,"LEWI",0,"discharge","discharge",36.7351944444444,0,0,4.63818951600322e-05
2022-04-14,"LEWI",0,"discharge","discharge",34.6465451388889,0,0,5.45323701934827e-05
2022-04-15,"LEWI",0,"discharge","discharge",33.9010659722222,0,0,5.0672140833181e-05
2022-04-16,"LEWI",0,"discharge","discharge",32.0316979166667,0,0,5.53967191399567e-05
2022-04-17,"LEWI",0,"discharge","discharge",30.2728159722222,0,0,1.67712993919002e-05
2022-04-18,"LEWI",0,"discharge","discharge",42.9929097222222,0,0,0.00029306157544512
2022-04-19,"LEWI",0,"discharge","discharge",64.0872986111111,0,0,0.000141112702621036
2022-04-20,"LEWI",0,"discharge","discharge",55.2445972222222,0,0,7.63588056948283e-05
2022-04-21,"LEWI",0,"discharge","discharge",52.6127638888889,0,0,7.43448276793755e-05
2022-04-22,"LEWI",0,"discharge","discharge",49.5851666666667,0,0,5.92356531149241e-05
2022-04-23,"LEWI",0,"discharge","discharge",47.2906770833333,0,0,6.32696829106903e-05
2022-04-24,"LEWI",0,"discharge","discharge",44.6075763888889,0,0,4.07397796133746e-05
2022-04-25,"LEWI",0,"discharge","discharge",43.5007534722222,0,0,5.88086747099924e-05
2022-04-26,"LEWI",0,"discharge","discharge",44.5944166666667,0,0,8.78547336637981e-05
2022-04-27,"LEWI",0,"discharge","discharge",44.2600763888889,0,0,5.83496528766274e-05
2022-04-28,"LEWI",0,"discharge","discharge",42.9391701388889,0,0,7.67045377950749e-05
2022-04-29,"LEWI",0,"discharge","discharge",41.1106631944444,0,0,6.33988282169295e-05
2022-04-30,"LEWI",0,"discharge","discharge",40.3071493055556,0,0,6.55842913933489e-05
2022-05-01,"LEWI",0,"discharge","discharge",38.3005763888889,0,0,1.34615489527792e-05
2022-05-02,"LEWI",0,"discharge","discharge",37.3307395833333,0,0,6.04934063853502e-05
2022-05-03,"LEWI",0,"discharge","discharge",36.44234375,0,0,7.04319303668226e-05
2022-05-04,"LEWI",0,"discharge","discharge",43.4653611111111,0,0,0.000123674524283238
2022-05-05,"LEWI",0,"discharge","discharge",39.1186319444444,0,0,0.000103178969561215
2022-05-06,"LEWI",0,"discharge","discharge",39.8087256944444,0,0,9.03618516505416e-05
2022-05-07,"LEWI",0,"discharge","discharge",67.6832638888889,0,0,0.000206329996079135
2022-05-08,"LEWI",0,"discharge","discharge",74.4255069444444,0,0,7.67007119150939e-05
2022-05-09,"LEWI",0,"discharge","discharge",66.4410381944444,0,0,8.58984130737152e-05
2022-05-10,"LEWI",0,"discharge","discharge",62.0674965277778,0,0,9.73863057046718e-05
2022-05-11,"LEWI",0,"discharge","discharge",56.5655486111111,0,0,6.87248357218866e-05
2022-05-12,"LEWI",0,"discharge","discharge",54.5088888888889,0,0,7.9440628175814e-05
2022-05-13,"LEWI",0,"discharge","discharge",53.4272708333333,0,0,6.10995250286564e-05
2022-05-14,"LEWI",0,"discharge","discharge",51.1089513888889,0,0,2.78670783860282e-05
2022-05-15,"LEWI",0,"discharge","discharge",49.6313090277778,0,0,4.52781609947331e-05
2022-05-16,"LEWI",0,"discharge","discharge",69.0735347222222,0,0,0.000171124525174292
2022-05-17,"LEWI",0,"discharge","discharge",56.6055451388889,0,0,0.000320331945039236
2022-05-18,"LEWI",0,"discharge","discharge",49.72978125,0,0,0.0044313362614146
2022-05-19,"LEWI",0,"discharge","discharge",47.0455555555556,0,0,6.50785205515198e-05
2022-05-20,"LEWI",0,"discharge","discharge",44.7480138888889,0,0,7.41592040495708e-05
2022-05-21,"LEWI",0,"discharge","discharge",40.8866145833333,0,0,6.24256670401204e-05
2022-05-22,"LEWI",0,"discharge","discharge",52.6280868055556,0,0,0.00111801341988673
2022-05-23,"LEWI",0,"discharge","discharge",47.0194583333333,0,0,0.00011479038436398
2022-05-24,"LEWI",0,"discharge","discharge",46.7294444444444,0,0,8.8570887089848e-05
2022-05-25,"LEWI",0,"discharge","discharge",46.8345034722222,0,0,9.48283698276224e-05
2022-05-26,"LEWI",0,"discharge","discharge",49.0272881944444,0,0,7.32816158660653e-05
2022-05-27,"LEWI",0,"discharge","discharge",84.79146875,0,0,0.00123823435798371
2022-05-28,"LEWI",0,"discharge","discharge",79.9409479166667,0,0,0.000110282388641674
2022-05-29,"LEWI",0,"discharge","discharge",68.5059270833333,0,0,4.6422540885669e-05
2022-05-30,"LEWI",0,"discharge","discharge",62.4520034722222,0,0,4.23978243872622e-05
2022-05-31,"LEWI",0,"discharge","discharge",57.4341805555556,0,0,3.35909929321344e-05
2022-06-01,"LEWI",0,"discharge","discharge",56.5608333333333,0,0,4.698591037577e-05
2022-06-02,"LEWI",0,"discharge","discharge",59.85578125,0,0,3.66381194969254e-05
2022-06-03,"LEWI",0,"discharge","discharge",59.9017430555555,0,0,3.12004551235929e-05
2022-06-04,"LEWI",0,"discharge","discharge",59.2017430555556,0,0,3.11037596911007e-05
2022-06-05,"LEWI",0,"discharge","discharge",58.2037638888889,0,0,3.16111063243746e-05
2022-06-06,"LEWI",0,"discharge","discharge",56.5344340277778,0,0,3.16280783056456e-05
2022-06-07,"LEWI",0,"discharge","discharge",53.9815972222222,0,0,0.0044107828064952
2022-06-08,"LEWI",0,"discharge","discharge",53.8266944444444,0,0,4.05010653912451e-05
2022-06-09,"LEWI",0,"discharge","discharge",56.2214375,0,0,9.28163865606633e-05
2022-06-10,"LEWI",0,"discharge","discharge",50.5087465277778,0,0,3.31059527978622e-05
2022-06-11,"LEWI",0,"discharge","discharge",48.8206701388889,0,0,3.00629443575046e-05
2022-06-12,"LEWI",0,"discharge","discharge",47.9209375,0,0,2.28157399012069e-05
2022-06-13,"LEWI",0,"discharge","discharge",45.4548819444444,0,0,2.90661376915529e-05
2022-06-14,"LEWI",0,"discharge","discharge",44.945125,0,0,3.7542047486676e-05
2022-06-15,"LEWI",0,"discharge","discharge",44.4261076388889,0,0,4.02043956519863e-05
2022-06-16,"LEWI",0,"discharge","discharge",43.2455243055555,0,0,0.0023152154127661
2022-06-17,"LEWI",0,"discharge","discharge",43.2373229166667,0,0,2.99454110172257e-05
2022-06-18,"LEWI",0,"discharge","discharge",42.4402465277778,0,0,2.74311089291763e-05
