uid,domainID,siteID,namedLocation,collectDate,identifiedDate,sampleID,sampleCode,slideID,acceptedTaxonID,targetTaxaPresent,scientificName,morphospeciesID,taxonRank,phylum,subphylum,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,subtribe,genus,specificEpithet,infraspecificEpithet,invertebrateLifeStage,sizeClass,sizeCategory,individualCount,subsamplePercent,estimatedTotalCount,immatureSpecimen,indeterminateSpecies,taxonRankQualifier,sampleCondition,distinctTaxon,identificationQualifier,identificationReferences,qcChecked,laboratoryName,identifiedBy,identificationRemarks,identificationHistoryID,dataQF
"415d803f-6aa9-432b-a02e-eef69d41e229","D01","HOPB","HOPB.AOS.reach","2022-04-11T13:18Z","2022-09-23","HOPB.20220411.CORE.3","A00000153340",,"RHESP4","Y","Rheosmittia sp.",,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",,"Chironomidae","Orthocladiinae",,,"Rheosmittia","sp.",,"larva",1,,2,100,2,"N","N",,"condition OK","Y",,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","R. Spring",,,
"eb2b98c8-45ec-4009-8d31-ed0a62078a32","D01","HOPB","HOPB.AOS.reach","2022-04-11T13:18Z","2022-09-23","HOPB.20220411.SURBER.5","A00000153343",,"EUKTIR","Y","Eukiefferiella tirolensis",,"species","Arthropoda","Hexapoda","Insecta",,,,"Diptera","Nematocera",,,"Chironomidae","Orthocladiinae",,,"Eukiefferiella","tirolensis",,"larva",3,,1,93,1,"N","N",,"condition OK","Y",,"Epler 2001; Maschwitz and Cook 2000;Bode 1983","Y","Rhithron Associates, Inc.","A. Fasbender",,,
"1528ece2-df70-4113-aea7-9ab232f73373","D01","HOPB","HOPB.AOS.reach","2022-04-11T13:18Z","2022-09-27","HOPB.20220411.SURBER.5","A00000153343",,"OULSP","Y","Oulimnius sp.",,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Coleoptera","Polyphaga","Elateriformia","Byrrhoidea","Elmidae","Elminae","Elmini",,"Oulimnius","sp.",,"adult",1,,4,93,4,"N","N",,"condition OK","Y",,"Epler 2010; Merritt et al. 2019","Y","Rhithron Associates, Inc.","J. Webb",,,
"7d3d1abc-b415-443b-8639-7af566cf1164","D01","HOPB","HOPB.AOS.reach","2022-04-11T13:18Z","2022-09-23","HOPB.20220411.SURBER.2","A00000153346","BA22NEOMST18005O1","NAICOM","Y","Nais communis/variabilis",,"speciesGroup","Annelida","Clitellata","Oligochaeta","Oligochaeta",,,"Tubificida",,,,"Naididae","Naidinae",,,"Nais","communis/variabilis",,"immature",2,,3,100,3,"Y","N",,"condition OK","Y",,"Kathman and Brinkhurst, 1999","N","Rhithron Associates, Inc.","A. Fasbender",,,
"9c21d165-42fa-4eaf-8546-92196f6d9746","D01","HOPB","HOPB.AOS.reach","2022-04-11T13:18Z","2022-09-26","HOPB.20220411.SURBER.2","A00000153346",,"PERSP1","Y","Perlidae sp.",,"family","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Polyneoptera","Plecoptera","Systellognatha",,,"Perlidae",,,,,"sp.",,"larva",2,,1,100,1,"Y","N","early instar","condition OK","N",,"Stewart and Stark 2002; Merritt et al. 2019","N","Rhithron Associates, Inc.","J. Webb",,,
"8c1db8de-8bc7-4c93-ae2f-bc4b51757211","D01","HOPB","HOPB.AOS.reach","2022-04-11T13:18Z","2022-09-23","HOPB.20220411.SURBER.1","A00000153347","BA22NEOMST18004O1","ENCSP1","Y","Enchytraeidae sp.",,"family","Annelida","Clitellata","Oligochaeta","Oligochaeta",,,"Enchytraeida",,,,"Enchytraeidae",,,,,"sp.",,"unknown",1,,1,53,2,"N","N",,"condition OK","Y",,"Kathman and Brinkhurst, 1999","N","Rhithron Associates, Inc.","A. Fasbender",,,
"f7505a1b-9d7a-4a0b-b5eb-0ea963af6471","D01","HOPB","HOPB.AOS.reach","2022-04-11T13:18Z","2022-09-23","HOPB.20220411.CORE.1","A00000153342",,"RHESP4","Y","Rheosmittia sp.",,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",,"Chironomidae","Orthocladiinae",,,"Rheosmittia","sp.",,"larva",2,,105,100,105,"N","N",,"condition OK","Y",,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","R. Spring",,,
"b677e420-1d41-4ee1-8df0-b6d6556f140b","D01","HOPB","HOPB.AOS.reach","2022-04-11T13:18Z","2022-09-26","HOPB.20220411.SURBER.3","A00000153345",,"CERSP10","Y","Ceratopogoninae sp.",,"subfamily","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",,"Ceratopogonidae","Ceratopogoninae",,,,"sp.",,"larva",4,,2,100,2,"N","N",,"condition OK","Y",,"Merritt et al. 2019","N","Rhithron Associates, Inc.","J. Webb",,,
"fc93d780-b18d-41df-aa76-6ee0a0b44c5a","D01","HOPB","HOPB.AOS.reach","2022-04-11T13:18Z","2022-09-23","HOPB.20220411.SURBER.4","A00000153344",,"RHESP4","Y","Rheosmittia sp.",,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",,"Chironomidae","Orthocladiinae",,,"Rheosmittia","sp.",,"larva",2,,26,100,26,"N","N",,"condition OK","Y",,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","A. Fasbender",,,
"e2a09b13-a3b7-453e-a5b9-e70838981484","D01","HOPB","HOPB.AOS.reach","2022-04-11T13:18Z","2022-09-26","HOPB.20220411.SURBER.3","A00000153345",,"TANSP11","Y","Tanytarsus sp.",,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",,"Chironomidae","Chironominae","Tanytarsini",,"Tanytarsus","sp.",,"larva",3,,1,100,1,"N","N",,"condition OK","Y",,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","A. Fasbender",,,
"c0b3f645-9ca1-4c6d-ab28-fe167bd59088","D01","HOPB","HOPB.AOS.reach","2022-04-11T13:18Z","2022-09-23","HOPB.20220411.SURBER.5","A00000153343",,"TANSP11","Y","Tanytarsus sp.",,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",,"Chironomidae","Chironominae","Tanytarsini",,"Tanytarsus","sp.",,"larva",2,,4,93,4,"N","N",,"condition OK","Y",,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","Y","Rhithron Associates, Inc.","A. Fasbender",,,
"3574427f-3079-4329-89f8-a381c9828fc0","D01","HOPB","HOPB.AOS.reach","2022-04-11T13:18Z","2022-09-27","HOPB.20220411.SURBER.5","A00000153343",,"OULSP","Y","Oulimnius sp.",,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Coleoptera","Polyphaga","Elateriformia","Byrrhoidea","Elmidae","Elminae","Elmini",,"Oulimnius","sp.",,"larva",2,,15,93,16,"N","N",,"condition OK","N",,"Epler 2010; Merritt et al. 2019","Y","Rhithron Associates, Inc.","J. Webb",,,
"174816ac-3463-4246-8857-8f1b9c0575bc","D01","HOPB","HOPB.AOS.reach","2022-04-11T13:18Z","2022-09-26","HOPB.20220411.SURBER.2","A00000153346",,"THIGRO","Y","Thienemannimyia gr.",,"speciesGroup","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",,"Chironomidae","Tanypodinae","Pentaneurini",,"Thienemannimyia","gr.",,"larva",6,,1,100,1,"Y","N","early instar","condition OK","Y",,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2008; Andersen, Cranston and Epler 2017","N","Rhithron Associates, Inc.","R. Spring",,,
"d6b53422-1459-43c5-bf6e-7a1dab8bf8ac","D01","HOPB","HOPB.AOS.reach","2022-04-11T13:18Z","2022-09-23","HOPB.20220411.SURBER.5","A00000153343",,"RHESP4","Y","Rheosmittia sp.",,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",,"Chironomidae","Orthocladiinae",,,"Rheosmittia","sp.",,"larva",2,,15,93,16,"N","N",,"condition OK","Y",,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","Y","Rhithron Associates, Inc.","A. Fasbender",,,
"7f37a03d-8449-40f9-b541-6a295e5d3dec","D01","HOPB","HOPB.AOS.reach","2022-04-11T13:18Z","2022-09-26","HOPB.20220411.SURBER.1","A00000153347",,"PERSP1","Y","Perlidae sp.",,"family","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Polyneoptera","Plecoptera","Systellognatha",,,"Perlidae",,,,,"sp.",,"larva",2,,3,53,6,"Y","N","early instar","condition OK","Y",,"Stewart and Stark 2002; Merritt et al. 2019","N","Rhithron Associates, Inc.","J. Webb",,,
"b1566327-0a3e-4adf-ab60-bd9122c6f0da","D01","HOPB","HOPB.AOS.reach","2022-04-11T13:18Z","2022-09-26","HOPB.20220411.SURBER.3","A00000153345",,"HETSP11","Y","Heterocloeon sp.",,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Palaeoptera",,"Ephemeroptera","Pisciforma",,,"Baetidae",,,,"Heterocloeon","sp.",,"larva",2,,2,100,2,"N","N",,"condition OK","Y",,"Merritt et al. 2019; McCafferty, Waltz, Webb, and Jacobus, 2005","N","Rhithron Associates, Inc.","J. Webb","amplum",,
